Group,Player_id,Coefficient_name,value
0,101133,paint,0.030938871074664163
0,101133,leftCorner3,-0.035354715191361887
0,101133,rightCorner3,-0.020940032871305702
0,101133,midrange,-0.050028016020730301
0,101133,restricted,0.090404702344961549
0,101135,center3,-0.017633724577841212
0,101135,paint,-0.076203725555787014
0,101135,leftCorner3,-0.013957802391670479
0,101135,rightCorner3,0.086343850511158393
0,101135,midrange,-0.059684097704710531
0,101135,restricted,0.21569452000293962
0,101138,center3,0.096048451688793016
0,101138,paint,0.16561442917743158
0,101138,leftCorner3,0.097423513909529413
0,101138,rightCorner3,0.034248186449578118
0,101138,midrange,0.23369204093174367
0,101138,restricted,0.02385404930496542
0,101139,center3,0.092210460313142728
0,101139,paint,0.13618615952831573
0,101139,leftCorner3,-0.0094030466034934444
0,101139,rightCorner3,0.028565766368970649
0,101139,midrange,0.039048703813826149
0,101139,restricted,0.01558173334191377
0,101141,center3,0.17278750946292806
0,101141,paint,-0.09305865608051038
0,101141,leftCorner3,0.17809178546198651
0,101141,rightCorner3,0.29874980453358552
0,101141,midrange,0.16401206103278265
0,101141,restricted,0.19201117358545608
0,101145,center3,-0.12139914170918953
0,101145,paint,0.059060949071237913
0,101145,leftCorner3,-0.035599977062084613
0,101145,rightCorner3,-0.16562073228829813
0,101145,midrange,0.10307313251867421
0,101145,restricted,-0.18845968424423074
0,101150,center3,0.064121751886641223
0,101150,paint,-0.1394638993548607
0,101150,leftCorner3,0.19615036167097677
0,101150,rightCorner3,0.086469957435810291
0,101150,midrange,0.024266711963235224
0,101150,restricted,-0.36379908853837789
0,101161,center3,0.12314340955747671
0,101161,paint,0.24471897001288045
0,101161,leftCorner3,0.10038794618905236
0,101161,rightCorner3,0.067228382163134329
0,101161,midrange,0.17368573551968919
0,101161,restricted,0.21003964894463381
0,101162,center3,0.047604140554559221
0,101162,paint,0.2545259203520896
0,101162,leftCorner3,0.079891483052940013
0,101162,rightCorner3,0.14633095269394897
0,101162,midrange,0.13201746037325651
0,101162,restricted,0.56996155003775262
0,101179,center3,-0.059273296083900126
0,101179,paint,-0.26171773716552488
0,101179,leftCorner3,-0.066066225482388982
0,101179,rightCorner3,0.019505033134971952
0,101179,midrange,-0.16745161744101639
0,101179,restricted,-0.097709048713886915
0,101181,center3,0.15558533292746474
0,101181,paint,-0.023280867186559681
0,101181,leftCorner3,0.13060116703226909
0,101181,rightCorner3,0.21427125464431854
0,101181,midrange,0.095251422717222547
0,101181,restricted,0.050564734599667559
0,101183,center3,-0.089131866013400146
0,101183,paint,-0.28226534075857335
0,101183,leftCorner3,-0.069875911121640474
0,101183,rightCorner3,-0.012461296193296436
0,101183,midrange,-0.14221562545066277
0,101183,restricted,-0.14692668041153709
0,101187,center3,0.053182563250316638
0,101187,paint,0.24949426499395325
0,101187,leftCorner3,0.13691925441395078
0,101187,rightCorner3,0.097058356033129733
0,101187,midrange,0.12879188485308835
0,101187,restricted,0.24453100505897665
0,101236,center3,0.014672703175227396
0,101236,paint,0.11133534290419668
0,101236,leftCorner3,0.015064021460133544
0,101236,rightCorner3,-0.049219226001503705
0,101236,midrange,0.055298033623672596
0,101236,restricted,-0.05387799963552891
0,1495,center3,-0.077426783474698668
0,1495,paint,0.10409795937001844
0,1495,leftCorner3,-0.020664746418083267
0,1495,rightCorner3,0.06789504388228057
0,1495,midrange,-0.10249837785848033
0,1495,restricted,0.52398512965846566
0,1713,center3,-0.12510815147835352
0,1713,paint,-0.34906228081681334
0,1713,leftCorner3,-0.14699545543992401
0,1713,rightCorner3,-0.06232394230415246
0,1713,midrange,-0.2422895953564122
0,1713,restricted,-0.34417124272360616
0,1717,center3,0.15929750458334963
0,1717,paint,0.24501421077808
0,1717,leftCorner3,0.18652023985539171
0,1717,rightCorner3,0.11445504375568853
0,1717,midrange,0.31835049170609148
0,1717,restricted,0.081654184213142397
0,1718,center3,0.21172504317561863
0,1718,paint,0.19653027905753667
0,1718,leftCorner3,0.16001059384781932
0,1718,rightCorner3,0.10773914313133746
0,1718,midrange,0.22547036644314916
0,1718,restricted,-0.016318105953997377
0,1737,center3,-0.015105317211686516
0,1737,paint,0.03804387063407496
0,1737,leftCorner3,-0.012286154511186078
0,1737,rightCorner3,0.017911915319162166
0,1737,midrange,-0.02117847998405676
0,1737,restricted,0.14833597358126532
0,1882,center3,0.0010235909647077863
0,1882,paint,0.21607425816459505
0,1882,leftCorner3,-0.0018955688600504697
0,1882,rightCorner3,-0.050795127465477173
0,1882,midrange,0.055326849975089264
0,1882,restricted,0.12170770505279283
0,1889,center3,0.12669024789616237
0,1889,paint,0.49896290279859484
0,1889,leftCorner3,0.15680003844852511
0,1889,rightCorner3,0.028006316683869825
0,1889,midrange,0.36405450490598906
0,1889,restricted,0.2783695737475308
0,1890,center3,-0.17132753907201428
0,1890,paint,-0.074881755647228279
0,1890,leftCorner3,-0.20386676111674923
0,1890,rightCorner3,-0.16480330535338894
0,1890,midrange,-0.2350461456137849
0,1890,restricted,-0.056882276433647364
0,1891,center3,0.007894026271499403
0,1891,paint,0.051557874667969572
0,1891,leftCorner3,0.19026162397308272
0,1891,rightCorner3,0.06834745083265284
0,1891,midrange,0.078523874296627175
0,1891,restricted,-0.11020292999650855
0,1905,center3,-0.0093499372008391639
0,1905,paint,-0.043135478030385345
0,1905,leftCorner3,-0.011717733687546384
0,1905,rightCorner3,-0.011116969801172227
0,1905,midrange,-0.022525698537561527
0,1905,restricted,-0.055748539122347195
0,1938,center3,0.01720648928796454
0,1938,paint,-0.089462375637496205
0,1938,leftCorner3,0.012288774638227851
0,1938,rightCorner3,0.057192858354307048
0,1938,midrange,-0.072074907911543487
0,1938,restricted,-0.0038570786106049064
0,200745,center3,0.11742502262924971
0,200745,paint,0.45058320891362902
0,200745,leftCorner3,0.1143734345318794
0,200745,rightCorner3,-0.027387939702461998
0,200745,midrange,0.25764938059207437
0,200745,restricted,0.12571618205827939
0,200746,center3,0.03090453313895759
0,200746,paint,0.44384418460940456
0,200746,leftCorner3,0.059550017671980815
0,200746,rightCorner3,-0.026491847996881146
0,200746,midrange,0.16712565801018209
0,200746,restricted,0.4550126439318839
0,200751,center3,0.073049493212720015
0,200751,paint,-0.12764301148618981
0,200751,leftCorner3,-0.015616882228744015
0,200751,rightCorner3,0.087602504973179909
0,200751,midrange,-0.068320929563856034
0,200751,restricted,-0.024450291720651943
0,200752,center3,0.13644428319342672
0,200752,paint,0.51117774526164816
0,200752,leftCorner3,0.082189802486380623
0,200752,rightCorner3,-0.12692499662870016
0,200752,midrange,0.33365066171011259
0,200752,restricted,0.0073743896000626604
0,200755,center3,0.34583022563920668
0,200755,paint,0.13658084689740516
0,200755,leftCorner3,0.20726443585617638
0,200755,rightCorner3,0.30086412204857582
0,200755,midrange,0.39127730379187164
0,200755,restricted,0.017498378797185681
0,200757,center3,-0.18179894527969298
0,200757,paint,-0.13636297692548058
0,200757,leftCorner3,-0.14113477185978995
0,200757,rightCorner3,-0.15843383562038252
0,200757,midrange,-0.22157989596490277
0,200757,restricted,-0.053076608566989369
0,200761,center3,0.06619420446577283
0,200761,paint,-0.020676391594465326
0,200761,leftCorner3,-0.079852679485972494
0,200761,rightCorner3,0.010037595572002912
0,200761,midrange,0.046994352044210638
0,200761,restricted,-0.072986814075506848
0,200765,center3,-0.11571895325812688
0,200765,paint,-0.29719907738792323
0,200765,leftCorner3,-0.055235024364720144
0,200765,rightCorner3,0.0019519407215775255
0,200765,midrange,-0.15861464916767049
0,200765,restricted,-0.063337972054372735
0,200768,center3,-0.026964661446143363
0,200768,paint,-0.013964964940221218
0,200768,leftCorner3,-0.15404736998599072
0,200768,rightCorner3,-0.083198078360121205
0,200768,midrange,-0.11045827189002663
0,200768,restricted,-0.038986233958098741
0,200769,center3,-0.016749015766607176
0,200769,paint,-0.10950392533653273
0,200769,leftCorner3,0.013429424292622952
0,200769,rightCorner3,-0.012288387715589946
0,200769,midrange,-0.055406316020174824
0,200769,restricted,-0.15057350205290812
0,200770,center3,0.11517221705104898
0,200770,paint,0.040674266236063072
0,200770,leftCorner3,0.052705781953973525
0,200770,rightCorner3,0.075850550825148591
0,200770,midrange,0.1159655524782509
0,200770,restricted,-0.0034913567274683175
0,200777,center3,0.060027333792860321
0,200777,paint,0.19296145237605758
0,200777,leftCorner3,0.069701625408570861
0,200777,rightCorner3,0.038713207719237613
0,200777,midrange,0.13355660233988234
0,200777,restricted,0.15832033648690233
0,200779,center3,0.0676608903514965
0,200779,paint,0.061985103565693658
0,200779,leftCorner3,0.090987270142088433
0,200779,rightCorner3,0.047367503428095516
0,200779,midrange,0.079321312593283441
0,200779,restricted,0.018904982888292704
0,200782,center3,-0.068607548755883804
0,200782,paint,-0.16339403440260197
0,200782,leftCorner3,-0.028126709469558538
0,200782,rightCorner3,0.06789710838723309
0,200782,midrange,-0.080430466940675349
0,200782,restricted,0.23314678599104938
0,200794,center3,0.011510584440007845
0,200794,paint,-0.021408369133759764
0,200794,leftCorner3,0.01341636138756004
0,200794,rightCorner3,0.081341377971330966
0,200794,midrange,-0.044929294336548423
0,200794,restricted,0.059721739064988684
0,200797,center3,0.033740793200284717
0,200797,paint,0.17808139406967677
0,200797,leftCorner3,0.041808815228574138
0,200797,rightCorner3,0.022488300785956941
0,200797,midrange,0.088714245760825927
0,200797,restricted,0.17725369637947311
0,200811,center3,-0.0048651586861377929
0,200811,paint,-0.23228732403864383
0,200811,leftCorner3,-0.016136569543830671
0,200811,rightCorner3,-0.036478083125401607
0,200811,midrange,-0.04800514309573807
0,200811,restricted,-0.37856013316897802
0,200826,center3,-0.058970860598598525
0,200826,paint,-0.052911859267439527
0,200826,leftCorner3,0.1570993871245262
0,200826,rightCorner3,-0.044293224615374424
0,200826,midrange,0.033361663026146945
0,200826,restricted,-0.22048185326691844
0,201142,center3,0.21091268265114035
0,201142,paint,0.17259973668733944
0,201142,leftCorner3,0.18905596098824271
0,201142,rightCorner3,0.22617195132108878
0,201142,midrange,0.2217677116761804
0,201142,restricted,0.26980080194001987
0,201143,center3,0.16871309317916258
0,201143,paint,0.18589717861805025
0,201143,leftCorner3,0.19895150169885062
0,201143,rightCorner3,0.23169694816117048
0,201143,midrange,0.34567738607250909
0,201143,restricted,0.37664194837641429
0,201144,center3,0.20645673672688095
0,201144,paint,-0.12514883719871542
0,201144,leftCorner3,0.17181806835964383
0,201144,rightCorner3,0.2407190863998972
0,201144,midrange,0.051879494868127235
0,201144,restricted,0.05287149895356736
0,201145,center3,-0.1340293821271149
0,201145,paint,-0.12313170857349741
0,201145,leftCorner3,-0.0067027329366812416
0,201145,rightCorner3,-0.085031571154584734
0,201145,midrange,-0.23871530252316908
0,201145,restricted,-0.135551915729344
0,201147,center3,-0.28091480957562698
0,201147,paint,-0.28611915075234995
0,201147,leftCorner3,-0.42533811618009754
0,201147,rightCorner3,-0.32271050646735316
0,201147,midrange,-0.41251021774638774
0,201147,restricted,-0.11934181757785844
0,201148,center3,0.028221918327133423
0,201148,paint,0.21667913238196609
0,201148,leftCorner3,0.047904103392539407
0,201148,rightCorner3,0.062594386909590086
0,201148,midrange,0.099820783443910821
0,201148,restricted,0.36083216744229663
0,201149,center3,-0.096292911478784562
0,201149,paint,-0.26098908971035245
0,201149,leftCorner3,-0.1093617764086546
0,201149,rightCorner3,-0.053280957516071155
0,201149,midrange,-0.20614201502642607
0,201149,restricted,-0.16805671829334706
0,201150,center3,-0.14073992612545377
0,201150,paint,-0.10392060650949056
0,201150,leftCorner3,-0.12970162212936825
0,201150,rightCorner3,-0.14912090006846851
0,201150,midrange,-0.14055057558726783
0,201150,restricted,-0.05879183508280806
0,201152,center3,-0.040734099227682181
0,201152,paint,0.044521364012869741
0,201152,leftCorner3,-0.09452909838844914
0,201152,rightCorner3,-0.017832185209251058
0,201152,midrange,-0.054372525001235857
0,201152,restricted,0.20343572754450584
0,201155,center3,0.16442284915764444
0,201155,paint,0.25358652104796325
0,201155,leftCorner3,0.17088571838959635
0,201155,rightCorner3,0.094464602604835995
0,201155,midrange,0.16133560869700259
0,201155,restricted,0.022802584778569307
0,201156,center3,0.23681445739698187
0,201156,paint,-0.17210118339423636
0,201156,leftCorner3,0.1884543631916952
0,201156,rightCorner3,0.25658391989796819
0,201156,midrange,0.0040841148056300599
0,201156,restricted,-0.085383861856153237
0,201158,center3,0.10299873373699063
0,201158,paint,0.0072387705990832
0,201158,leftCorner3,0.032762432100547037
0,201158,rightCorner3,0.092420265781863672
0,201158,midrange,0.096990234996563618
0,201158,restricted,0.055082913268845374
0,201160,center3,0.072154294685014331
0,201160,paint,0.10193056500766902
0,201160,leftCorner3,0.062303640204949828
0,201160,rightCorner3,-0.015571994029907346
0,201160,midrange,0.19673629130256487
0,201160,restricted,-0.22146165608104806
0,201162,center3,0.14568706804793596
0,201162,paint,0.38517969955380593
0,201162,leftCorner3,0.20817713682345518
0,201162,rightCorner3,0.046885829549107694
0,201162,midrange,0.32850229221268162
0,201162,restricted,0.24726856524657947
0,201163,center3,-0.044068482622378759
0,201163,paint,-0.074310792658940278
0,201163,leftCorner3,-0.079576473213471347
0,201163,rightCorner3,-0.06366786712048729
0,201163,midrange,-0.1400050559868144
0,201163,restricted,0.022884278983927329
0,201166,center3,0.25122951019116702
0,201166,paint,-0.027199257780596748
0,201166,leftCorner3,0.019098562120732264
0,201166,rightCorner3,0.10777265037818638
0,201166,midrange,0.028413548161304182
0,201166,restricted,-0.22182478239607886
0,201167,center3,0.1861820661093419
0,201167,paint,0.15179602171414194
0,201167,leftCorner3,0.057047004709122162
0,201167,rightCorner3,0.10084909492556653
0,201167,midrange,0.26958163097254179
0,201167,restricted,-0.060956816018200098
0,201168,center3,0.040438228659007959
0,201168,paint,0.27280262508661007
0,201168,leftCorner3,0.051734914074796079
0,201168,rightCorner3,0.019260758686015626
0,201168,midrange,0.11937025658306785
0,201168,restricted,0.26335189605048764
0,201171,center3,0.075585797929541607
0,201171,paint,0.37279659456208841
0,201171,leftCorner3,0.089000965106955612
0,201171,rightCorner3,0.0005566882314846503
0,201171,midrange,0.20202659499958023
0,201171,restricted,0.21874512201876095
0,201175,center3,-0.16039784668391935
0,201175,paint,-0.021627004503490227
0,201175,leftCorner3,-0.15781953081922148
0,201175,rightCorner3,-0.10482166680920214
0,201175,midrange,-0.23755571112311605
0,201175,restricted,0.16736408621043006
0,201177,center3,0.053379068618324997
0,201177,paint,0.014783408928941848
0,201177,leftCorner3,0.032481605848930999
0,201177,rightCorner3,0.054718809523614187
0,201177,midrange,0.031697157533738932
0,201177,restricted,0.047282526021381305
0,201188,center3,0.017580250470161644
0,201188,paint,0.3706778539029974
0,201188,leftCorner3,0.056672343559125725
0,201188,rightCorner3,0.031539026373051574
0,201188,midrange,0.146112997431708
0,201188,restricted,0.45657385007261286
0,201196,center3,-0.11249351408347937
0,201196,paint,-0.18687623124291824
0,201196,leftCorner3,-0.096903292065838628
0,201196,rightCorner3,-0.12107756933736903
0,201196,midrange,-0.17888460788172664
0,201196,restricted,-0.24164675579265596
0,201202,center3,0.053086364152955354
0,201202,paint,0.050536286871706609
0,201202,leftCorner3,0.063304967143838875
0,201202,rightCorner3,0.11666903427907212
0,201202,midrange,0.080366118556317742
0,201202,restricted,0.23297772762111768
0,201228,center3,0.23374285813137466
0,201228,paint,0.11541674176153577
0,201228,leftCorner3,0.038987157709241591
0,201228,rightCorner3,0.13798718951133745
0,201228,midrange,0.18449122468054752
0,201228,restricted,0.055345764677747072
0,201229,center3,0.008989591594328274
0,201229,paint,0.13950335715245676
0,201229,leftCorner3,0.090667046195222409
0,201229,rightCorner3,0.06918364336837822
0,201229,midrange,0.062638329749277466
0,201229,restricted,0.21129317786852689
0,201564,center3,-0.0074636712047697704
0,201564,paint,0.11899000558022818
0,201564,leftCorner3,0.051864490493456518
0,201564,rightCorner3,0.10479105754169757
0,201564,midrange,0.020582072737846315
0,201564,restricted,0.21372552365832498
0,201565,center3,-0.11247491882069661
0,201565,paint,0.36631280654253945
0,201565,leftCorner3,-0.084970125002193433
0,201565,rightCorner3,-0.31577676415343042
0,201565,midrange,-0.011122187946022778
0,201565,restricted,-0.12500421612036641
0,201566,center3,-0.16664097572008227
0,201566,paint,-0.09906690934329733
0,201566,leftCorner3,-0.16079562777850265
0,201566,rightCorner3,-0.20376953173198797
0,201566,midrange,-0.26089605061619847
0,201566,restricted,-0.19550466275285142
0,201567,center3,0.14859295475304696
0,201567,paint,-0.10669077789479393
0,201567,leftCorner3,-0.0049174931328338847
0,201567,rightCorner3,0.16171121288486759
0,201567,midrange,0.081107321115745978
0,201567,restricted,0.05491534751665985
0,201568,center3,0.093574896906907318
0,201568,paint,-0.082956956700220824
0,201568,leftCorner3,0.046532370038743574
0,201568,rightCorner3,0.079898910877736401
0,201568,midrange,-0.003173675128928858
0,201568,restricted,-0.063296133254238648
0,201569,center3,0.29725918110869931
0,201569,paint,-0.21693164988217686
0,201569,leftCorner3,0.10699320065872471
0,201569,rightCorner3,0.21708754481718756
0,201569,midrange,0.026538183568374417
0,201569,restricted,-0.32344507904075781
0,201571,center3,0.14542904549596927
0,201571,paint,-0.055061923070067395
0,201571,leftCorner3,0.021343824838851048
0,201571,rightCorner3,0.13789105695872103
0,201571,midrange,0.062600340117583794
0,201571,restricted,-0.028715360639544864
0,201572,center3,0.0023753474461958354
0,201572,paint,0.29876814008691277
0,201572,leftCorner3,0.014223288407478489
0,201572,rightCorner3,-0.013818843529461097
0,201572,midrange,0.089618015220790145
0,201572,restricted,0.37157857914067394
0,201573,center3,0.0018180484085952707
0,201573,paint,0.20095483296154795
0,201573,leftCorner3,-0.060285050428239242
0,201573,rightCorner3,-0.11536521361413252
0,201573,midrange,0.13426905354799229
0,201573,restricted,-0.032822912079002675
0,201574,center3,-0.052071148424742066
0,201574,paint,0.11513011085078491
0,201574,leftCorner3,-0.05836864635744432
0,201574,rightCorner3,-0.1464108771404955
0,201574,midrange,-0.040832120318727252
0,201574,restricted,-0.11845806415893297
0,201575,center3,-0.21728862248626585
0,201575,paint,-0.1221927794927212
0,201575,leftCorner3,-0.1974011943179598
0,201575,rightCorner3,-0.22154020256568818
0,201575,midrange,-0.19593921113868046
0,201575,restricted,-0.17060812531499311
0,201577,center3,-0.01355870803591926
0,201577,paint,0.1214811446807782
0,201577,leftCorner3,0.0023104490651623222
0,201577,rightCorner3,0.055801713787737961
0,201577,midrange,0.0064711392249598041
0,201577,restricted,0.34593855693321096
0,201578,center3,-0.0049473237650948998
0,201578,paint,0.024040130391008375
0,201578,leftCorner3,-0.0021529776594815288
0,201578,rightCorner3,-0.012165885475189674
0,201578,midrange,0.0022569293601905978
0,201578,restricted,0.00042843586548883578
0,201579,center3,-0.036010340250753364
0,201579,paint,0.29142780554087377
0,201579,leftCorner3,-0.035204713824986897
0,201579,rightCorner3,-0.2031136031339055
0,201579,midrange,0.041108161066905562
0,201579,restricted,-0.12630786049459819
0,201580,center3,-0.08358336874562021
0,201580,paint,-0.23279323887522399
0,201580,leftCorner3,-0.09032177744612202
0,201580,rightCorner3,0.019031880988000321
0,201580,midrange,-0.19125335809780541
0,201580,restricted,0.037690254998138092
0,201581,center3,-0.16461557672873298
0,201581,paint,-0.28546034043407564
0,201581,leftCorner3,-0.19224172022045094
0,201581,rightCorner3,-0.15077946728865532
0,201581,midrange,-0.30836083012883858
0,201581,restricted,-0.25716765204252107
0,201582,center3,0.078502021375797731
0,201582,paint,0.48724500967167872
0,201582,leftCorner3,0.091265086084373337
0,201582,rightCorner3,-0.065184225972306525
0,201582,midrange,0.24077384358431447
0,201582,restricted,0.15826848292900628
0,201583,center3,0.001773163552302692
0,201583,paint,0.30388090136501744
0,201583,leftCorner3,0.083230489621883924
0,201583,rightCorner3,-0.086175257665948635
0,201583,midrange,0.044394352756117757
0,201583,restricted,0.21267907050975746
0,201584,center3,0.10303571835525109
0,201584,paint,-0.16732262944630036
0,201584,leftCorner3,0.039552807599289752
0,201584,rightCorner3,0.13151616905511299
0,201584,midrange,-0.019832062687600942
0,201584,restricted,0.03862841918933746
0,201585,center3,-0.020230561744463225
0,201585,paint,0.020779930340259462
0,201585,leftCorner3,-0.019855682134974462
0,201585,rightCorner3,-0.0068406054926875631
0,201585,midrange,-0.029096378327984059
0,201585,restricted,0.070993432181696833
0,201586,center3,-0.0010163089046565195
0,201586,paint,0.26438573526530218
0,201586,leftCorner3,0.17989222857629136
0,201586,rightCorner3,-0.036460091808134712
0,201586,midrange,0.22605064563710872
0,201586,restricted,0.10114811696255571
0,201587,center3,-0.14254530844567154
0,201587,paint,-0.1529318625340452
0,201587,leftCorner3,-0.1860455075694141
0,201587,rightCorner3,-0.053166348067665944
0,201587,midrange,-0.16243013292537561
0,201587,restricted,0.0057591406264965797
0,201588,center3,0.24811098532085135
0,201588,paint,0.41370452087246395
0,201588,leftCorner3,0.15322960805485725
0,201588,rightCorner3,0.17477914618158086
0,201588,midrange,0.39101389441370399
0,201588,restricted,0.43025322883999995
0,201589,center3,-0.11571825265307407
0,201589,paint,0.13532657543455226
0,201589,leftCorner3,-0.054575034978598468
0,201589,rightCorner3,-0.22292680713885607
0,201589,midrange,0.069702443177391257
0,201589,restricted,-0.11631086975643384
0,201593,center3,-0.020120381224612408
0,201593,paint,-0.18668777015302018
0,201593,leftCorner3,-0.01625904558825169
0,201593,rightCorner3,0.14383850770986006
0,201593,midrange,-0.095517610368136788
0,201593,restricted,0.25552337374397271
0,201595,center3,-0.02906153666225687
0,201595,paint,-0.083782243306176327
0,201595,leftCorner3,-0.032716259521501714
0,201595,rightCorner3,-0.0096685108019891382
0,201595,midrange,-0.06429465901559818
0,201595,restricted,-0.03813466253452049
0,201596,center3,-0.10689569486037759
0,201596,paint,-0.016180228855711531
0,201596,leftCorner3,-0.059293894210235891
0,201596,rightCorner3,-0.091760301579318512
0,201596,midrange,-0.058487591885337802
0,201596,restricted,-0.14595249816046746
0,201599,center3,0.0097041103328331987
0,201599,paint,0.062661846761202747
0,201599,leftCorner3,0.013050144279752859
0,201599,rightCorner3,-0.018758870365486194
0,201599,midrange,0.037220375942972277
0,201599,restricted,-0.012809950976908652
0,201600,center3,-0.065412193106303543
0,201600,paint,-0.34385707895596834
0,201600,leftCorner3,-0.074629657832914711
0,201600,rightCorner3,0.0424093810663317
0,201600,midrange,-0.18631627769215545
0,201600,restricted,-0.089887429050195422
0,201601,center3,-0.11877927670405643
0,201601,paint,0.043760065896638382
0,201601,leftCorner3,-0.059953592562440351
0,201601,rightCorner3,-0.13817950829940984
0,201601,midrange,0.0048444419782127509
0,201601,restricted,-0.055804554937656001
0,201604,center3,-0.084146377470600081
0,201604,paint,-0.15219559656900702
0,201604,leftCorner3,-0.12448523296731698
0,201604,rightCorner3,-0.089120240094911374
0,201604,midrange,-0.12898673644962683
0,201604,restricted,-0.1354664202447679
0,201609,center3,0.10176636423036566
0,201609,paint,0.15591172944635318
0,201609,leftCorner3,0.083667433233239399
0,201609,rightCorner3,0.17366540099055297
0,201609,midrange,0.097265916668772934
0,201609,restricted,0.50138727676464789
0,201627,center3,0.18652260686191383
0,201627,paint,0.15719378823809299
0,201627,leftCorner3,0.25423713765286154
0,201627,rightCorner3,0.31081865231103034
0,201627,midrange,0.24349138448678714
0,201627,restricted,0.17418480771889663
0,201858,center3,-0.10305160994709771
0,201858,paint,0.032815966512883744
0,201858,leftCorner3,-0.076607670837680025
0,201858,rightCorner3,-0.13774609545933086
0,201858,midrange,-0.029470076004914567
0,201858,restricted,-0.028123338348114799
0,201880,center3,0.019956434988048593
0,201880,paint,0.041329270616745115
0,201880,leftCorner3,0.023125756928921128
0,201880,rightCorner3,0.023634727968952881
0,201880,midrange,0.038061159749699709
0,201880,restricted,0.055944409764785548
0,201933,center3,0.036831139294700888
0,201933,paint,-0.024683251196384419
0,201933,leftCorner3,0.045544715823308803
0,201933,rightCorner3,0.13977233603934439
0,201933,midrange,-0.0079268750787346177
0,201933,restricted,0.22683459180559948
0,201935,center3,0.11474260019295178
0,201935,paint,-0.29683475387420372
0,201935,leftCorner3,0.096123055762539461
0,201935,rightCorner3,0.25399072679201851
0,201935,midrange,-0.095263071309142577
0,201935,restricted,-0.1029022680379027
0,201936,center3,-0.0027441943563129099
0,201936,paint,-0.21565476359058827
0,201936,leftCorner3,0.012444196780727172
0,201936,rightCorner3,0.083587880572448203
0,201936,midrange,0.023717258482084815
0,201936,restricted,0.0059918646371678094
0,201937,center3,-0.049870510523760118
0,201937,paint,-0.10104479903030361
