1.715843391706772525e-01,5.184925063140040889e-03,1.694405496124630137e-02,9.018088046288827431e-03,8.759530445970119955e-03,-6.248665236774475495e-03,2.985475405725101505e-01,1.826431697042549609e-02,1.134846274355755594e-02,1.068802928664802990e-02,2.877165366991020490e-02,5.561063416120864966e-01,-2.135613305452905772e-03,3.065267740955299886e-02,2.138502246241959920e-02,4.787316375051747230e-01,2.360336515608488922e-02,7.725789531318932694e-03,1.543755289428123678e-01,8.500737721601035399e-03,1.717791923411805532e-01,1.383979655798021902e-01,8.224923956258945595e-03,6.882842280075266925e-03,3.451942589884648277e-02,-1.049782449906689783e-03,1.742541751269476111e-03,1.956285770501107191e-01,1.798763367375803141e-02,9.247543749925552642e-03,2.962613149342038441e-02,3.390882856269616247e-02,4.874087142697857700e-01,4.511506339887095228e-03,1.748468405287998892e-02,-8.284726099407821454e-03,5.579375212010818652e-01,-1.238569345062009476e-02,3.131539727792489319e-02,1.226279258954919155e-01,1.552841066045291749e-02,1.541709709173855747e-01
8.957884562760871916e-02,4.616057530807347528e-03,2.097853140298536548e-02,1.634872411730874109e-02,1.360043543726215109e-02,2.542804071410452709e-03,1.854677540574394823e-01,2.217768620321854470e-02,-7.894440564637365473e-03,1.405218110406661856e-02,2.854334245035982862e-02,3.537402791617808573e-01,1.870745934022807928e-03,2.214781400759273031e-02,6.173255562954533572e-03,2.625051679878534494e-01,2.866653411585192920e-02,1.293819713881996097e-02,9.428762617901231824e-02,1.956928666549518150e-02,1.208453832775206876e-01,6.667215579630939026e-02,5.500321298107153402e-03,2.157877342015550315e-02,1.962899321566774491e-02,3.463695383407199794e-03,2.479704290436432392e-03,1.139879763447494143e-01,1.847899680698031691e-02,2.829990187205499302e-02,8.910614230000904468e-03,2.680409326025609551e-02,3.356319331842567699e-01,-1.468724595300094880e-02,2.824553721867864575e-02,-2.329178650321696124e-03,4.086551309218115491e-01,-1.313550988622243058e-02,3.106418467674378764e-02,6.183576313456041335e-02,4.966629790355974426e-03,1.025060409637516545e-01
6.353032730274671414e-02,7.403247868797698666e-03,1.899950132832777319e-02,2.243864276714292727e-02,1.532631767411442997e-02,5.635056632767369150e-03,1.509296363999862167e-01,3.845824940836683331e-02,-9.611496486891793131e-03,2.019588389776634518e-02,3.692807837146223210e-02,2.530051407902411120e-01,1.192941779169986657e-03,1.895196257808554399e-02,-1.101981567406478497e-04,2.386564875786983952e-01,3.160052933537712411e-02,1.855153417178453251e-02,6.741973005434057087e-02,1.321423292660857049e-02,9.460923023151703026e-02,4.649549971110859825e-02,2.154907505827614780e-03,1.881738768298187037e-02,1.000722069084019998e-02,1.634438521652560768e-03,4.655638927805296270e-03,8.563258002917630007e-02,9.743581427988000365e-03,1.048050003153268989e-02,8.665995788662754148e-03,2.480388427721359756e-02,2.636685546352487974e-01,8.489241972181120130e-03,9.606003573520004168e-03,1.131225244305143242e-02,2.861164163953452966e-01,-3.599490356412128871e-04,1.691119361303964480e-02,3.838416416643497531e-02,1.129450536815517284e-02,7.874056583267771692e-02
5.438910742438715640e-02,1.061420871491758691e-02,2.425339958061425299e-02,1.979387471345237653e-02,1.129571154750365347e-02,9.867237473375940066e-03,1.248247750122881278e-01,3.127340138146327692e-02,-9.432643032915428299e-03,2.996711297358287465e-02,2.684160240587986704e-02,2.149099030197211546e-01,1.099377619455052524e-02,2.855009207009269467e-02,4.325878386644076146e-03,2.243027040699994978e-01,2.184906525027264027e-02,1.442317200819553946e-02,6.765333522801678101e-02,1.521737354648862971e-02,7.803919100738260228e-02,3.728445191946507670e-02,6.024727250480811126e-03,1.316908880788991536e-02,1.751869452766109322e-02,2.182201851038341727e-03,7.282690453667397569e-03,7.906708569708073564e-02,1.975469237518827706e-02,8.194204285622463252e-03,1.152761409965154075e-02,2.839060813641462733e-02,2.342898098337041213e-01,1.710004025894371754e-02,1.909081636627103437e-02,1.736447312926425735e-02,2.310543624917239802e-01,9.807198514495388611e-03,1.326728607523276933e-02,3.013682937175107476e-02,1.320781155936568904e-02,7.386307080971285521e-02
4.894476298471369530e-02,1.594090252887668188e-02,2.170461561722526397e-02,1.934675058074141960e-02,1.426095100597632621e-02,1.140935530505455230e-02,1.136985768241266376e-01,4.387760302775976090e-02,-9.666563940186060494e-03,3.070140617102531597e-02,2.284684147847450969e-02,1.538729276377157063e-01,2.685600020763035528e-02,3.624671156613142736e-02,-4.401622206827386814e-03,2.010914188651054535e-01,1.988626124367503384e-02,7.458683609291269154e-03,5.803323239652158350e-02,7.385981683308945681e-03,7.074869091985296066e-02,3.428734104598888527e-02,6.999514191257113528e-03,1.527677688728497178e-02,2.117224680778394957e-02,2.705433566275093800e-03,6.996580217934535509e-03,6.860047283313641664e-02,1.710720189421332735e-02,7.704552885038904939e-03,8.794410981367366612e-03,2.166063530244124666e-02,1.904982562443067184e-01,8.282817207372851140e-03,1.150368774734449560e-02,5.779878494724937678e-03,1.892459167633905870e-01,6.022588598703190049e-03,5.536324996431833331e-03,2.481803356270753311e-02,1.020881250891962286e-02,6.854642734808948090e-02
4.630461514206151569e-02,1.486277293667768312e-02,2.746777216453218096e-02,2.306594363912185808e-02,2.027250631903150871e-02,1.061410326082318223e-02,9.048936058594513054e-02,4.353523870220758762e-02,4.381199348867638454e-03,2.964955518057397696e-02,2.494458033096206423e-02,1.377638488482316459e-01,3.504887114274968241e-02,3.850957332736413413e-02,1.241987293172730142e-02,1.589677882304885714e-01,3.204416539375371659e-02,1.333264672604638976e-02,5.725506762479268957e-02,1.269025515581872175e-02,6.576373312516006764e-02,2.851098570006285401e-02,6.677344627632027067e-03,1.699103613767384210e-02,1.601745127894733597e-02,1.168614461700996556e-03,6.927792693452359228e-03,6.210211229911629521e-02,2.756797579735722689e-02,9.481404461338705653e-03,8.788160994798252176e-03,2.362445606104019574e-02,1.573533582146601217e-01,5.116119313496767310e-03,1.074193861080835997e-02,1.214172582586714282e-02,1.626663537381120572e-01,6.713077969651475236e-04,1.085121597654450064e-02,2.389215530254864758e-02,1.221676837263127764e-02,6.397249477303480758e-02
3.833094355971460032e-02,1.687781834381270676e-02,2.362399438207356955e-02,1.694686236025972487e-02,1.579818492721686563e-02,1.241012790475990238e-02,9.309506211770691986e-02,4.389283392159911562e-02,1.204621446996235676e-02,3.386078614453492952e-02,2.156746155186572977e-02,1.032390417213125133e-01,2.996403529968329899e-02,3.401427875076706853e-02,1.365930573425710483e-02,1.605848274782981921e-01,3.126662318004237717e-02,1.329990688549382259e-02,4.900523980216184294e-02,1.457403627467262347e-02,6.544045821175401012e-02,2.452246356516215448e-02,8.288710027392544311e-03,1.989902816080619044e-02,1.757520132017558259e-02,1.916730216602029234e-03,7.300484772353683059e-03,5.418490004406580768e-02,3.341391768572957860e-02,1.167247895987503711e-02,1.119656475909836663e-02,2.578224773205706200e-02,1.482050545665631602e-01,7.188848599002104281e-03,1.055872482609899327e-02,5.336855498241361954e-03,1.541780970935629491e-01,1.483822876463973973e-03,1.213759603856575525e-02,2.284584661178399451e-02,1.306532433536960157e-02,5.855907915103406025e-02
3.268552735964484063e-02,1.654199740706193203e-02,1.882543953819830126e-02,1.409751232227425023e-02,1.349572871879518160e-02,1.179600434944220490e-02,8.737380711232468899e-02,4.021367208196394843e-02,6.557479106364599158e-03,3.219951997421019452e-02,2.234882680765147220e-02,9.093599080273530311e-02,1.059786423268636521e-02,2.369357054754385808e-02,1.691376067262645097e-02,1.416109335875241626e-01,1.898855734083911007e-02,9.880416451918306101e-03,4.518821669287785558e-02,1.315889609450644586e-02,6.340953550187918009e-02,2.371708862134863649e-02,9.083995803653996740e-03,2.267848167839860499e-02,1.612514686679758849e-02,3.184833084314908549e-03,1.095372058879637810e-02,4.761946331445996577e-02,3.130585103494862298e-02,1.191597377121395192e-02,1.270440366316582213e-02,2.437259540548408071e-02,1.413724818788078541e-01,8.441869332181512614e-03,1.162184512293973349e-02,8.553488794528212036e-03,1.346821689114044429e-01,-2.578446375317846109e-03,1.257646086612428799e-02,2.009081630263685747e-02,1.310018660903773322e-02,5.463851514796164849e-02
2.743757938199636176e-02,1.713941420184151784e-02,1.656555002637120216e-02,1.422837682904647474e-02,1.377319237227744506e-02,8.801854874924502220e-03,8.728170956673400593e-02,3.491385380847150666e-02,-1.893982601628046211e-03,3.174262378861886225e-02,2.179819396033128714e-02,8.333917406730084743e-02,1.196645898429711009e-02,2.503015938711259172e-02,1.094453347762270115e-02,1.181238749251956738e-01,1.802315229842782821e-02,-6.528286475383635783e-04,4.345422478003194144e-02,1.525813782072307605e-02,5.858678341160942354e-02,2.237739157283509875e-02,1.123747468769843542e-02,2.323780105326445772e-02,1.826746043598822047e-02,4.555360699114504620e-03,1.002181364905067699e-02,4.792796579905593546e-02,3.200153951733803598e-02,1.430299755186433680e-02,1.352931497812392275e-02,2.590195390499165987e-02,1.339790806089152519e-01,1.152981305778951263e-02,1.371534586292448565e-02,1.218710223888000779e-02,1.358353447696149796e-01,1.332379365930705080e-03,1.319315659181934282e-02,1.788298224042195531e-02,1.044889438025726515e-02,5.328729861858570727e-02
2.829708130751971279e-02,1.352241763960090534e-02,1.601378433554279113e-02,2.171155650572594714e-02,1.518853192727761744e-02,8.868050864774899844e-03,8.078750627611097634e-02,3.170346818831095564e-02,1.636659098516860629e-03,3.143718932809228678e-02,2.231308435280711377e-02,7.694027084270796402e-02,1.835094639341178918e-02,2.976597722104303012e-02,5.844476031058339419e-03,1.198621351102373139e-01,1.744002702872210833e-02,1.023249857029775479e-02,4.611274304016927533e-02,1.446553043503232341e-02,5.051297777205610712e-02,1.962280601335126065e-02,9.533509232466642197e-03,1.949504610143596925e-02,1.799626330461519957e-02,3.718104001344964358e-03,6.065837959377680735e-03,4.251744640593516783e-02,2.452253525050804642e-02,9.884197612854824996e-03,1.129649019445690822e-02,2.590664747696895531e-02,1.173044641455643911e-01,5.689983724810108653e-03,1.089117789256560317e-02,1.281812180787112940e-02,1.317125278872473271e-01,5.947119402735751519e-05,7.924278621472113232e-03,1.639619201595183054e-02,1.029487435741932230e-02,5.144374381850190525e-02
